station_name,latitude_x,longitude_x,available_bikes,poi_name,category,latitude_y,longitude_y
#00052-BEI DER AUER,49.591404,6.125333,5,Les Loges,Mediterranean Restaurant,49.598807,6.126659
#00052-BEI DER AUER,49.591404,6.125333,5,Café All In,Bar,49.598425,6.128992
#00052-BEI DER AUER,49.591404,6.125333,5,Restaurant-Pizzeria Zio Franco,Pizzeria,49.598512,6.128446
#00052-BEI DER AUER,49.591404,6.125333,5,Melba'r,Bar,49.598989,6.126869
#00052-BEI DER AUER,49.591404,6.125333,5,Le Riad,Moroccan Restaurant,49.597721,6.118061
#00052-BEI DER AUER,49.591404,6.125333,5,Circolo Culturale E Ricreativo Eugenio Curiel Asbl,Italian Restaurant,49.597924,6.118026
#00052-BEI DER AUER,49.591404,6.125333,5,Restaurant Boston,Portuguese Restaurant,49.595434,6.136208
#00052-BEI DER AUER,49.591404,6.125333,5,Dolce Salato,Italian Restaurant,49.583143,6.123254
#00052-BEI DER AUER,49.591404,6.125333,5,Orient X,Kebab Restaurant,49.583197,6.123761
#00052-BEI DER AUER,49.591404,6.125333,5,Namur,Pastry Shop,49.583072,6.123589
#00052-BEI DER AUER,49.591404,6.125333,5,Bubbley’s,Restaurant,49.582852,6.124736
#00084-BITBOURG,49.61349,6.17066,6,Brasserie du Cents,Restaurant,49.61653,6.165744
#00084-BITBOURG,49.61349,6.17066,6,Confiserie Namur,Restaurant,49.611596,6.166628
#00084-BITBOURG,49.61349,6.17066,6,Happ Juice & More - Luxembourg,Restaurant,49.613308,6.164938
#00084-BITBOURG,49.61349,6.17066,6,Njord Kitchen,Scandinavian Restaurant,49.610101,6.166737
#00084-BITBOURG,49.61349,6.17066,6,Jade Village - Restaurant Asiatique,Asian Restaurant,49.609659,6.16488
#00084-BITBOURG,49.61349,6.17066,6,Delhaize,Restaurant,49.618971,6.172332
#00084-BITBOURG,49.61349,6.17066,6,Maki Shop,Japanese Restaurant,49.619092,6.167918
#00084-BITBOURG,49.61349,6.17066,6,La Piazzetta by Domenico Iaboni (La Piazzetta),Pizzeria,49.618315,6.165056
#00084-BITBOURG,49.61349,6.17066,6,Sakana,Asian Restaurant,49.618346,6.16476
#00084-BITBOURG,49.61349,6.17066,6,Pizza House,Halal Restaurant,49.618336,6.164811
#00084-BITBOURG,49.61349,6.17066,6,Iancu & Maccuro,Painter,49.619144,6.1766
#00084-BITBOURG,49.61349,6.17066,6,Food Truck,Burger Joint,49.620143,6.167595
#00084-BITBOURG,49.61349,6.17066,6,Why Not,Bar,49.614864,6.182684
#00084-BITBOURG,49.61349,6.17066,6,Zara Tir SARL,Pastry Shop,49.61836,6.165
#00089-PLACE THORN,49.60361,6.10278,5,Hakii Belair,Whisky Bar,49.605898,6.110734
#00089-PLACE THORN,49.60361,6.10278,5,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00089-PLACE THORN,49.60361,6.10278,5,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00089-PLACE THORN,49.60361,6.10278,5,Antica Trattoria,Trattoria,49.606711,6.10688
#00089-PLACE THORN,49.60361,6.10278,5,Bel Canto,Pizzeria,49.610972,6.107265
#00089-PLACE THORN,49.60361,6.10278,5,Tomo Sushi Bar,Sushi Restaurant,49.605067,6.09635
#00089-PLACE THORN,49.60361,6.10278,5,Brasserie de l'Arret - Cubana Café,Bar,49.603397,6.092195
#00089-PLACE THORN,49.60361,6.10278,5,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00089-PLACE THORN,49.60361,6.10278,5,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00089-PLACE THORN,49.60361,6.10278,5,Due Galli,Italian Restaurant,49.601549,6.100616
#00089-PLACE THORN,49.60361,6.10278,5,Fischer (P+R Bouillon),Sandwich Spot,49.60046,6.10722
#00089-PLACE THORN,49.60361,6.10278,5,Sobogusto,Pizzeria,49.598975,6.112346
#00089-PLACE THORN,49.60361,6.10278,5,Thai Celadon,Thai Restaurant,49.610401,6.111171
#00089-PLACE THORN,49.60361,6.10278,5,Peperoncino,Italian Restaurant,49.603956,6.113478
#00089-PLACE THORN,49.60361,6.10278,5,Pavillon,Gastropub,49.606113,6.112435
#00089-PLACE THORN,49.60361,6.10278,5,Wayoxi Sushi-Bar,Japanese Restaurant,49.605967,6.102229
#00089-PLACE THORN,49.60361,6.10278,5,Deliway,Sandwich Spot,49.606006,6.101305
#00089-PLACE THORN,49.60361,6.10278,5,Café NoWHere,Bar,49.606034,6.105644
#00089-PLACE THORN,49.60361,6.10278,5,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00089-PLACE THORN,49.60361,6.10278,5,Um Stamminet,Gastropub,49.605752,6.098888
#00089-PLACE THORN,49.60361,6.10278,5,Manzoku,Ramen Restaurant,49.606212,6.106673
#00089-PLACE THORN,49.60361,6.10278,5,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00089-PLACE THORN,49.60361,6.10278,5,Bugatti cafe,Bar,49.606417,6.107027
#00089-PLACE THORN,49.60361,6.10278,5,Tomo,Sushi Restaurant,49.60507,6.096784
#00089-PLACE THORN,49.60361,6.10278,5,Cafe Saint Hubert,Pub,49.605408,6.096581
#00089-PLACE THORN,49.60361,6.10278,5,Pacha,Bar,49.606932,6.107808
#00089-PLACE THORN,49.60361,6.10278,5,L'Atelier de Cuisine Bertrand,Deli,49.604735,6.094139
#00089-PLACE THORN,49.60361,6.10278,5,Subway Merl,Sandwich Spot,49.607069,6.109715
#00089-PLACE THORN,49.60361,6.10278,5,Damla Resto Kebab,Kebab Restaurant,49.607441,6.109362
#00089-PLACE THORN,49.60361,6.10278,5,Boulangerie Fischer Parking Bouillon,Bakery,49.59904,6.10833
#00089-PLACE THORN,49.60361,6.10278,5,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00089-PLACE THORN,49.60361,6.10278,5,Cafe Des Sports Sarl,Bar,49.60301,6.09366
#00089-PLACE THORN,49.60361,6.10278,5,El Cubano,Cocktail Bar,49.603454,6.092234
#00089-PLACE THORN,49.60361,6.10278,5,Cafe de la station,Bar,49.603496,6.091744
#00089-PLACE THORN,49.60361,6.10278,5,Mercedes Cafe,Café,49.598557,6.11068
#00089-PLACE THORN,49.60361,6.10278,5,Fama,Italian Restaurant,49.603066,6.114256
#00089-PLACE THORN,49.60361,6.10278,5,Pizzeria Zio Pepe,Pizzeria,49.60353,6.114226
#00089-PLACE THORN,49.60361,6.10278,5,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00089-PLACE THORN,49.60361,6.10278,5,Wok - Rue Beaumont,Sushi Restaurant,49.602161,6.114507
#00089-PLACE THORN,49.60361,6.10278,5,Le44,Sandwich Spot,49.60427,6.114727
#00089-PLACE THORN,49.60361,6.10278,5,SoboClubbing,Bar,49.599056,6.112574
#00089-PLACE THORN,49.60361,6.10278,5,Juegdschlass,Restaurant,49.595868,6.099702
#00089-PLACE THORN,49.60361,6.10278,5,Thailand,Thai Restaurant,49.610497,6.111178
#00089-PLACE THORN,49.60361,6.10278,5,Subway,Restaurant,49.607159,6.109603
#00089-PLACE THORN,49.60361,6.10278,5,"Venâncio, SARL",Restaurant,49.604735,6.094139
#00089-PLACE THORN,49.60361,6.10278,5,Le Pavillon du Parc - Belair,Restaurant,49.607276,6.110114
#00089-PLACE THORN,49.60361,6.10278,5,Panino Bar,Restaurant,49.60765,6.110195
#00089-PLACE THORN,49.60361,6.10278,5,Zio Pepe,Pizzeria,49.603111,6.114201
#00089-PLACE THORN,49.60361,6.10278,5,Celog S.A R.L. - Bel Canto,Restaurant,49.611233,6.107269
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Hakii Belair,Whisky Bar,49.605898,6.110734
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Antica Trattoria,Trattoria,49.606711,6.10688
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Café Bel Air,Restaurant,49.612547,6.107383
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Bel Canto,Pizzeria,49.610972,6.107265
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Le Fin Gourmand,French Restaurant,49.605615,6.119614
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Royal Bengal,Indian Restaurant,49.606022,6.105549
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Tomo Sushi Bar,Sushi Restaurant,49.605067,6.09635
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Pablito,Latin American Restaurant,49.609371,6.118879
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Due Galli,Italian Restaurant,49.601549,6.100616
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Ci Siamo,Italian Restaurant,49.609947,6.118492
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Thai Celadon,Thai Restaurant,49.610401,6.111171
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Sobogusto,Pizzeria,49.598975,6.112346
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Fischer (P+R Bouillon),Sandwich Spot,49.60046,6.10722
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Peperoncino,Italian Restaurant,49.603956,6.113478
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Pavillon,Gastropub,49.606113,6.112435
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Théâtre National du Luxembourg,Music Venue,49.606152,6.104514
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Café NoWHere,Bar,49.606034,6.105644
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Manzoku,Ramen Restaurant,49.606212,6.106673
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Bugatti cafe,Bar,49.606417,6.107027
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Bar National,Concert Hall,49.606175,6.104703
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Pacha,Bar,49.606932,6.107808
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Wayoxi Sushi-Bar,Japanese Restaurant,49.605967,6.102229
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Damla Resto Kebab,Kebab Restaurant,49.607441,6.109362
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Subway Merl,Sandwich Spot,49.607069,6.109715
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00031-PLACE DE FRANCE,49.60625,6.105961,9,La Terrasse du Pavillon - Parc de Merl,Restaurant,49.607368,6.110436
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Deliway,Sandwich Spot,49.606006,6.101305
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Um Stamminet,Gastropub,49.605752,6.098888
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Thailand,Thai Restaurant,49.610497,6.111178
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Le44,Sandwich Spot,49.60427,6.114727
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Tomo,Sushi Restaurant,49.60507,6.096784
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Pizzeria Zio Pepe,Pizzeria,49.60353,6.114226
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Fama,Italian Restaurant,49.603066,6.114256
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Cafe Saint Hubert,Pub,49.605408,6.096581
#00031-PLACE DE FRANCE,49.60625,6.105961,9,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Takajo,Sushi Restaurant,49.611761,6.111861
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Wok - Rue Beaumont,Sushi Restaurant,49.602161,6.114507
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Boulangerie Fischer Parking Bouillon,Bakery,49.59904,6.10833
#00031-PLACE DE FRANCE,49.60625,6.105961,9,L'Atelier de Cuisine Bertrand,Deli,49.604735,6.094139
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Le Diamant,Asian Restaurant,49.602379,6.116641
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Mercedes Cafe,Café,49.598557,6.11068
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Restaurant Ryodo,Japanese Restaurant,49.602463,6.117303
#00031-PLACE DE FRANCE,49.60625,6.105961,9,Restaurant Le Diamant,Restaurant,49.602451,6.117208
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,La Croccante,Pizzeria,49.626528,6.022037
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,L'Ultimo Mamer,Italian Restaurant,49.631482,6.021333
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Brasserie Restaurant Toussaint'S,Bar,49.626993,6.033056
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Chen,Chinese Restaurant,49.632325,6.020609
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Pulcinella,Pizzeria,49.632196,6.020004
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Wok,Chinese Restaurant,49.626763,6.032469
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Mamer kleng Gemeng Cafe,Pub,49.626627,6.023227
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Pavillon am Brill,Beer Bar,49.625844,6.026063
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Kafé Inn Mamer,Bar,49.626231,6.02011
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,BC's Café,Bar,49.630388,6.024995
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Annapurna 3,Restaurant,49.630337,6.024183
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Pulcinella,Italian Restaurant,49.632196,6.020004
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Le Wok,Pizzeria,49.626661,6.032486
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Restaurant Golden Dragon Sàrl,Restaurant,49.626739,6.03228
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Toussaint,Restaurant,49.634294,6.01892
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,SPILMAN Renée,Restaurant,49.627413,6.019184
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Café BC,Bar,49.630388,6.024995
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Th Co Jeux Automatiques,Restaurant,49.630522,6.024827
#00112-PLACE DE L'INDEPENDANCE,49.62635,6.022996,0,Restaurant Chinois Jade De Chine,Restaurant,49.628043,6.02945
#00014-KNUEDLER,49.610126,6.132084,9,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00014-KNUEDLER,49.610126,6.132084,9,Bazaar,Bar,49.610225,6.131815
#00014-KNUEDLER,49.610126,6.132084,9,Oberweis,Bakery,49.612034,6.131314
#00014-KNUEDLER,49.610126,6.132084,9,Ambrosia,Greek Restaurant,49.610106,6.129228
#00014-KNUEDLER,49.610126,6.132084,9,Urban Bar,Bar,49.611566,6.132552
#00014-KNUEDLER,49.610126,6.132084,9,Ladurée,Dessert Shop,49.611446,6.12789
#00014-KNUEDLER,49.610126,6.132084,9,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00014-KNUEDLER,49.610126,6.132084,9,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
